"child_marriage","child_marriage_u15","age_first_marriage","area","region","marital_status","education_level","health_insurance","ethnicity","wealth_index","contraceptive_decision_maker","current_contraceptive_use","age_first_sexual_intercourse","currently_married","partner_age","awareness_hiv_aids","used_computer_tablet","used_internet","owns_mobile_phone","access_to_media"
0,0,20,2,1,1,2,1,1,4,3,1,95,1,36,1,2,1,2,1
1,0,17,2,1,1,2,1,1,2,3,1,95,1,37,1,2,2,1,1
0,0,19,2,1,1,2,1,1,2,3,1,95,1,45,2,2,1,1,1
0,0,25,2,1,1,1,1,1,2,1,1,95,1,40,1,2,2,2,0
NA,NA,NA,2,1,3,4,1,1,2,NA,2,0,3,NA,1,2,1,1,1
0,0,23,2,1,1,1,1,1,2,3,1,95,1,46,1,2,1,1,1
0,0,20,2,1,1,5,1,1,2,3,1,19,1,27,1,1,NA,1,1
0,0,21,2,1,1,1,1,1,2,NA,2,99,1,30,1,2,2,2,0
0,0,20,1,1,1,3,1,1,4,3,1,95,1,51,1,2,1,1,1
NA,NA,NA,1,1,3,5,1,1,4,NA,2,0,3,NA,1,1,NA,1,1
0,0,19,1,1,1,3,1,1,4,3,1,19,1,41,1,2,1,1,1
0,0,20,1,1,1,4,1,1,5,NA,2,20,1,39,1,1,1,1,1
0,0,22,1,1,2,3,1,1,4,NA,2,95,3,NA,1,2,2,1,1
0,0,23,1,1,1,2,1,1,5,3,1,95,1,34,1,2,1,1,1
0,0,24,1,1,1,3,1,1,4,3,1,23,1,40,1,1,1,1,1
0,0,22,1,1,1,3,1,1,5,1,1,95,1,35,1,1,1,1,1
0,0,18,1,1,2,2,1,1,2,NA,2,95,3,NA,1,2,1,1,1
0,0,21,1,1,1,4,1,1,4,3,1,95,1,39,1,1,NA,1,1
0,0,21,1,1,1,5,1,1,4,NA,2,18,1,32,1,1,NA,1,1
0,0,18,1,1,1,2,1,1,2,NA,2,95,1,51,1,2,1,1,1
0,0,20,1,1,1,4,1,1,5,3,1,95,1,44,1,1,NA,1,1
0,0,21,1,1,1,2,1,1,4,NA,2,95,1,56,1,2,1,1,1
0,0,26,1,1,1,5,1,1,4,1,1,95,1,36,1,1,1,1,1
0,0,21,1,1,1,3,1,1,4,3,1,95,1,30,1,1,1,1,1
0,0,19,1,1,1,3,1,1,4,NA,2,19,1,27,1,1,1,1,1
0,0,23,1,1,1,4,2,1,4,NA,2,23,1,32,1,1,1,1,1
0,0,26,1,1,1,5,1,1,5,3,1,95,1,39,1,1,NA,1,1
0,0,21,1,1,1,3,1,1,5,3,1,95,1,33,1,2,1,1,1
0,0,35,1,1,1,3,1,1,4,NA,2,35,1,40,1,2,1,1,1
0,0,21,1,1,1,4,1,1,5,NA,2,95,1,42,1,1,NA,1,1
0,0,20,1,1,1,4,1,1,4,NA,2,95,1,32,1,1,1,1,1
0,0,21,1,1,1,3,1,1,3,3,1,95,1,37,1,2,1,1,1
1,0,17,1,1,1,2,1,1,3,NA,2,17,1,53,1,2,1,1,1
0,0,19,1,1,1,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,24,1,1,1,5,1,1,4,3,1,24,1,33,1,1,NA,1,1
NA,NA,NA,1,1,3,5,1,1,3,NA,2,0,3,NA,1,2,1,1,1
0,0,25,1,1,1,5,1,1,2,3,1,95,1,27,1,1,NA,1,1
0,0,24,1,1,2,5,1,1,2,NA,2,23,3,NA,1,1,1,1,1
0,0,19,2,1,1,1,1,6,1,NA,2,95,1,35,1,2,1,1,1
0,0,21,2,1,1,3,1,6,2,1,1,95,1,24,1,2,1,1,1
0,0,20,2,1,1,NA,NA,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,2,1,3,2,1,6,1,NA,2,0,3,NA,1,1,1,1,1
0,0,18,2,1,1,1,1,6,1,3,1,95,1,21,2,2,1,1,1
1,0,15,2,1,1,0,1,6,1,3,1,95,1,34,2,2,2,1,1
0,0,20,2,1,1,0,1,6,1,NA,2,95,1,41,2,2,2,1,1
1,1,14,2,1,1,0,1,6,1,1,1,95,1,47,2,2,2,1,1
0,0,22,2,1,1,0,1,6,1,1,1,22,1,35,2,2,1,1,1
1,0,17,2,1,1,0,1,6,1,1,1,95,1,33,1,2,1,1,1
1,0,16,2,1,1,1,1,6,1,NA,2,95,1,26,1,2,2,1,1
0,0,21,2,1,1,0,1,6,1,1,1,95,1,32,2,2,2,1,1
1,0,17,2,1,1,1,1,6,1,NA,2,17,1,29,1,2,1,1,1
1,0,15,2,1,1,0,1,6,1,1,1,95,1,34,1,2,1,1,1
1,0,16,2,1,1,1,1,6,1,NA,2,95,1,25,1,2,2,1,1
1,1,13,2,1,1,1,1,6,1,1,1,95,1,41,1,2,2,1,1
0,0,18,2,1,1,2,1,6,1,NA,2,95,1,43,2,2,2,1,1
1,1,13,2,1,1,0,1,6,2,3,1,95,1,41,1,2,2,1,1
1,0,17,2,1,1,3,1,6,2,3,1,17,1,20,1,2,1,1,1
1,0,17,2,1,1,1,1,6,1,NA,2,95,1,22,2,2,1,1,1
1,0,17,2,1,1,1,1,6,1,1,1,16,1,34,1,2,2,1,1
NA,NA,NA,2,1,3,3,1,1,1,NA,2,0,3,NA,1,1,1,1,1
0,0,23,2,1,1,2,1,1,3,1,1,95,1,50,9,2,2,1,1
NA,NA,NA,2,1,3,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,21,2,1,1,5,1,1,5,NA,2,95,1,42,1,1,NA,1,1
0,0,18,2,1,1,2,1,1,4,NA,NA,18,1,45,1,2,1,1,1
0,0,19,2,1,1,3,1,1,3,NA,2,18,1,30,1,2,1,1,1
0,0,19,2,1,1,3,2,1,2,NA,2,18,1,33,1,1,1,1,1
NA,NA,NA,2,1,3,2,1,1,2,NA,2,0,3,NA,1,2,1,1,1
0,0,20,2,1,1,5,1,1,2,2,1,95,1,29,1,1,1,1,1
0,0,20,2,1,1,3,1,1,4,3,1,95,1,33,1,2,1,1,1
1,0,17,2,1,1,3,1,1,2,NA,2,95,1,27,1,2,1,1,1
0,0,19,2,1,1,3,1,1,3,NA,2,19,1,37,1,2,1,1,1
0,0,18,2,1,1,1,1,1,4,NA,2,95,1,54,1,2,1,1,1
0,0,19,2,1,1,3,1,1,4,NA,2,15,1,28,1,1,1,1,1
0,0,20,2,1,1,3,1,1,5,3,1,20,1,31,1,2,1,1,1
1,0,17,1,1,1,2,1,1,2,NA,2,16,1,50,1,2,1,1,1
NA,NA,NA,1,1,3,3,1,1,2,NA,2,0,3,NA,1,1,1,1,1
0,0,20,1,1,2,2,1,1,2,NA,2,95,3,NA,1,2,1,1,1
NA,NA,NA,1,1,3,5,1,1,2,NA,2,0,3,NA,1,1,1,1,1
0,0,26,1,1,1,5,1,1,4,1,1,95,1,38,1,1,NA,1,1
0,0,19,1,1,1,2,1,1,2,NA,2,95,1,49,1,2,2,1,1
0,0,22,1,1,1,2,1,1,5,3,1,95,1,42,2,2,1,1,1
1,0,17,1,1,1,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,17,1,1,1,2,1,1,2,NA,2,95,1,53,1,2,1,1,1
NA,NA,NA,1,1,3,3,1,1,2,NA,2,0,3,NA,1,1,NA,1,1
0,0,21,1,1,1,2,1,1,2,NA,2,95,1,29,1,2,1,1,1
0,0,26,1,1,1,3,1,1,4,3,1,25,1,37,1,2,1,1,1
1,0,17,1,1,1,2,1,1,4,NA,2,95,1,46,1,2,1,1,1
0,0,24,1,1,1,5,1,1,5,NA,2,95,1,49,1,1,NA,1,1
0,0,23,1,1,1,5,1,1,3,3,1,95,1,39,1,1,NA,1,1
NA,NA,NA,1,1,3,3,1,1,3,NA,2,0,3,NA,1,1,NA,1,1
NA,NA,NA,1,1,3,3,1,1,3,NA,2,0,3,NA,1,1,NA,1,1
0,0,19,1,1,1,1,1,1,3,3,1,95,1,44,1,2,1,1,1
0,0,20,1,1,1,3,2,1,5,1,1,95,1,36,1,1,1,1,1
0,0,24,1,2,1,3,1,1,5,1,1,95,1,47,1,1,1,1,1
0,0,20,1,2,1,1,1,1,4,1,1,95,1,37,2,2,1,1,1
NA,NA,NA,1,2,3,3,1,1,4,NA,2,0,3,NA,1,1,1,1,1
0,0,28,1,2,1,2,1,1,3,NA,2,19,1,54,1,2,1,1,1
0,0,23,1,2,1,2,1,1,3,NA,2,95,1,41,1,2,1,1,1
NA,NA,NA,1,2,3,3,1,1,3,NA,2,0,3,NA,1,1,1,1,1
0,0,20,1,2,1,3,2,1,3,3,1,20,1,44,1,2,1,1,1
0,0,19,1,2,2,5,1,1,3,NA,2,20,3,NA,2,2,1,1,1
0,0,18,1,2,1,2,1,1,3,NA,2,19,1,47,1,2,1,1,1
NA,NA,NA,1,2,3,5,1,1,3,NA,2,0,3,NA,1,2,1,1,1
NA,NA,NA,1,2,3,5,1,1,2,NA,2,0,3,NA,2,1,NA,1,1
0,0,20,1,2,1,3,1,1,4,NA,2,21,1,40,1,2,1,1,1
0,0,28,1,2,1,3,1,1,4,3,1,28,1,41,1,2,1,1,1
NA,NA,NA,1,2,3,4,1,1,5,2,1,21,3,NA,1,1,1,1,1
0,0,20,1,2,1,2,1,1,3,3,1,95,1,52,1,2,2,1,1
NA,NA,NA,1,2,3,5,1,1,3,NA,2,0,3,NA,1,1,NA,1,1
0,0,21,1,2,1,2,1,1,3,NA,2,22,1,31,1,2,1,1,1
0,0,20,1,2,1,2,1,1,3,1,1,95,1,48,2,2,1,1,1
NA,NA,NA,1,2,3,3,1,1,3,NA,2,0,3,NA,1,1,NA,1,1
NA,NA,NA,1,2,3,3,1,1,2,NA,2,0,3,NA,1,2,1,1,1
1,0,17,1,2,1,2,1,1,5,1,1,95,1,34,1,1,NA,1,1
0,0,18,2,2,1,2,1,1,3,NA,2,19,1,43,1,2,2,1,1
0,0,20,2,2,1,2,1,1,4,NA,2,20,1,50,1,2,2,1,1
0,0,21,2,2,1,3,1,1,3,NA,2,21,1,39,1,2,1,1,1
0,0,19,2,2,1,2,1,1,3,NA,2,19,1,51,1,2,2,1,1
0,0,21,2,2,1,2,1,1,4,1,1,95,1,47,1,2,1,1,1
NA,NA,NA,2,2,3,3,1,1,3,NA,2,0,3,NA,1,1,1,1,1
0,0,20,2,2,1,1,1,1,2,1,1,95,1,42,1,2,1,1,1
NA,NA,NA,2,2,3,3,1,1,2,NA,2,0,3,NA,1,2,1,1,1
1,0,17,2,2,1,2,1,1,4,3,1,17,1,45,1,2,1,1,1
NA,NA,NA,2,2,3,3,1,1,4,NA,2,0,3,NA,2,2,1,1,1
0,0,23,2,2,1,4,1,1,1,3,1,95,1,35,1,2,1,1,1
1,0,17,2,2,1,2,1,1,5,3,1,17,1,38,1,2,1,1,1
0,0,25,2,2,1,2,1,1,4,1,1,95,1,39,2,2,1,1,1
0,0,18,2,2,2,2,1,1,4,NA,2,95,3,NA,2,2,1,1,1
0,0,19,2,2,1,2,1,1,2,1,1,95,1,46,1,2,1,1,1
0,0,18,2,2,1,2,1,1,2,3,1,18,1,37,1,2,1,1,1
0,0,18,2,2,1,2,1,1,4,3,1,18,1,37,1,2,1,1,1
NA,NA,NA,2,2,3,3,1,1,4,NA,2,0,3,NA,1,2,1,2,1
0,0,24,2,2,1,5,1,1,4,1,1,24,1,41,1,1,NA,1,1
1,0,17,2,2,1,2,1,1,2,NA,2,19,1,51,1,2,2,1,1
0,0,21,2,2,1,3,1,1,2,NA,2,22,1,28,1,2,1,1,1
0,0,18,2,2,1,1,1,1,1,3,1,18,1,49,1,2,2,1,1
0,0,18,2,2,1,1,1,1,4,1,1,95,1,44,1,2,1,1,1
0,0,21,2,2,1,2,1,1,4,3,1,95,1,40,1,1,1,1,1
0,0,18,2,2,1,2,1,1,1,3,1,18,1,32,1,2,2,1,1
0,0,21,2,2,1,5,1,1,2,1,1,22,1,36,1,1,1,1,1
0,0,23,2,2,1,5,1,1,2,3,1,18,1,31,1,1,NA,1,1
0,0,21,2,2,1,2,1,1,2,1,1,95,1,38,1,2,1,1,1
1,0,17,2,2,1,2,1,1,4,3,1,95,1,28,1,2,1,1,1
0,0,20,2,2,1,1,1,1,5,3,1,20,1,36,1,2,1,1,1
NA,NA,NA,2,2,3,3,1,1,5,NA,2,0,3,NA,1,2,2,2,0
0,0,24,2,2,1,1,1,1,5,NA,2,25,1,34,1,2,1,1,1
0,0,23,2,2,1,2,1,1,2,3,1,95,1,37,1,2,1,1,1
1,0,17,2,2,1,1,1,1,2,3,1,17,1,37,1,2,1,1,1
0,0,24,2,2,1,5,1,1,4,NA,NA,24,1,27,1,1,1,1,1
NA,NA,NA,2,2,3,5,1,1,4,NA,2,0,3,NA,1,1,1,1,1
0,0,21,2,2,1,2,1,1,5,1,1,95,1,43,2,1,1,1,1
NA,NA,NA,2,2,3,5,1,1,5,NA,2,0,3,NA,1,1,NA,1,1
0,0,21,2,2,1,2,1,1,4,NA,2,21,1,62,1,2,1,1,1
NA,NA,NA,2,2,3,3,1,1,4,NA,2,0,3,NA,1,2,1,1,1
0,0,19,2,2,1,2,1,1,2,NA,2,95,1,43,1,2,1,1,1
1,0,16,2,2,1,1,1,1,2,3,1,95,1,47,2,2,1,1,1
1,0,17,2,2,1,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,17,2,2,1,2,1,1,3,1,1,18,1,44,1,2,1,1,1
NA,NA,NA,2,2,3,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,19,2,2,1,3,2,1,2,1,1,20,1,34,2,1,1,1,1
0,0,26,2,2,2,5,1,1,5,NA,2,24,3,NA,1,1,NA,1,1
0,0,19,2,2,1,2,1,2,2,NA,2,95,1,44,2,2,2,1,1
0,0,18,2,2,1,2,1,2,1,3,1,18,1,36,1,2,2,1,1
0,0,25,2,2,1,0,1,2,1,3,1,24,1,33,1,2,2,1,1
0,0,21,2,2,1,2,1,2,1,NA,NA,22,1,27,1,2,2,1,1
0,0,21,2,2,1,1,1,2,1,NA,2,95,1,32,2,2,2,1,1
0,0,26,2,2,1,1,1,2,1,3,1,95,1,43,2,2,1,1,1
NA,NA,NA,2,2,3,3,1,2,1,NA,2,0,3,NA,1,2,1,2,1
0,0,19,2,2,1,0,1,2,2,1,1,95,1,46,2,2,2,1,1
0,0,22,2,2,1,0,1,2,1,NA,2,95,1,37,1,2,2,2,0
0,0,18,2,2,1,2,1,2,1,NA,2,19,1,30,1,2,2,1,1
0,0,23,2,2,1,1,1,2,1,NA,2,23,1,44,2,2,2,1,1
0,0,18,2,2,1,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,21,2,2,1,0,1,2,1,NA,2,22,1,49,1,2,2,1,1
NA,NA,NA,2,2,3,3,1,2,1,NA,2,0,3,NA,1,2,1,2,1
0,0,18,2,2,1,0,1,2,2,3,1,95,1,38,2,2,1,1,1
NA,NA,NA,2,2,3,3,1,2,2,NA,2,0,3,NA,1,1,1,1,1
0,0,22,2,2,1,5,1,2,1,3,1,95,1,31,1,1,1,1,1
1,0,16,2,2,1,1,1,2,1,NA,2,18,1,47,1,2,2,1,1
1,0,17,2,2,1,2,1,1,4,1,1,17,1,47,1,2,1,1,1
0,0,19,2,2,1,1,1,1,4,NA,2,20,1,43,1,2,2,1,1
0,0,21,2,2,1,2,1,1,3,NA,2,95,1,38,1,1,1,1,1
0,0,23,2,2,1,2,1,1,3,NA,2,24,1,32,1,2,2,1,1
0,0,21,2,2,1,2,2,1,1,3,1,22,1,34,1,2,1,1,1
0,0,18,2,2,1,2,1,1,2,1,1,95,1,38,2,1,1,1,1
1,0,16,2,2,1,2,1,1,3,NA,2,17,1,46,1,2,1,1,1
0,0,20,2,2,1,3,1,1,3,NA,2,20,1,42,1,2,1,1,1
NA,NA,NA,2,2,3,3,1,1,3,NA,2,0,3,NA,1,1,1,1,1
0,0,20,2,2,1,3,1,1,5,3,1,19,1,44,2,2,1,1,1
0,0,22,2,2,1,4,1,1,5,3,1,20,1,33,1,1,NA,1,1
0,0,18,2,2,1,2,1,1,4,3,1,95,1,41,2,1,1,1,1
0,0,18,2,2,1,2,2,1,4,NA,2,95,1,33,2,1,1,1,1
1,0,17,2,2,1,2,1,1,2,NA,2,95,1,38,1,2,1,1,1
0,0,18,1,2,1,1,1,6,2,3,1,19,1,52,1,2,1,1,1
0,0,18,1,2,1,3,1,6,2,NA,2,18,1,29,1,2,1,1,1
0,0,19,1,2,1,0,1,6,2,1,1,18,1,27,1,2,1,1,1
0,0,27,1,2,1,2,1,6,1,NA,2,27,1,44,1,2,2,1,1
0,0,23,1,2,1,2,1,6,1,NA,2,95,1,34,2,2,2,1,1
0,0,18,1,2,1,1,1,1,4,NA,2,18,1,45,1,2,2,1,1
0,0,19,1,2,1,3,1,1,4,NA,2,19,1,20,1,1,1,1,1
1,0,16,1,2,1,2,1,1,4,3,1,18,1,31,1,2,1,1,1
1,0,16,1,2,1,0,1,6,1,NA,2,17,1,53,1,2,2,2,0
0,0,21,1,2,1,2,1,6,2,3,1,95,1,48,2,2,1,1,1
NA,NA,NA,1,2,3,3,1,6,2,NA,2,0,3,NA,1,1,NA,1,1
0,0,18,1,2,1,1,1,2,2,NA,2,18,1,47,1,2,2,1,1
0,0,19,1,2,1,2,1,6,2,1,1,15,1,24,2,1,1,1,1
0,0,18,1,2,1,2,1,6,1,1,1,95,1,46,1,2,1,1,1
0,0,20,1,2,1,1,1,6,1,3,1,95,1,37,1,1,1,1,1
1,0,16,1,2,1,3,1,6,2,NA,2,17,1,27,1,1,1,1,1
0,0,19,1,2,1,2,1,6,1,NA,2,20,1,34,1,2,1,1,1
0,0,19,1,2,1,3,1,6,3,3,1,19,1,29,1,2,1,1,1
0,0,23,1,2,1,0,1,6,2,NA,2,19,1,34,1,2,1,1,1
1,0,17,1,2,1,3,1,2,1,3,1,95,1,38,2,2,1,1,1
1,0,17,1,2,1,0,1,6,2,1,1,95,1,38,1,2,1,1,1
0,0,19,1,2,1,2,1,1,4,NA,2,20,1,45,1,2,1,1,1
NA,NA,NA,1,2,3,5,1,1,4,NA,2,0,3,NA,1,1,NA,1,1
0,0,20,2,2,1,2,1,1,2,NA,NA,18,1,31,2,2,1,1,1
1,0,17,2,2,1,1,1,1,5,1,1,95,1,49,2,2,1,1,1
NA,NA,NA,2,2,3,3,1,1,5,NA,2,0,3,NA,1,1,NA,1,1
0,0,20,2,2,1,3,1,1,5,NA,2,20,1,25,1,1,1,1,1
0,0,19,2,2,1,2,1,1,4,NA,2,95,1,48,1,2,1,1,1
0,0,22,2,2,1,5,1,1,3,NA,2,21,1,41,1,2,1,1,1
1,0,17,2,2,1,2,1,1,4,NA,2,18,1,52,1,2,1,1,1
0,0,18,2,2,1,3,1,1,4,NA,2,20,1,49,1,2,2,1,1
1,0,17,2,2,2,2,1,1,3,NA,2,95,3,NA,2,2,1,1,1
0,0,19,2,2,1,2,1,1,4,1,1,95,1,46,1,1,NA,1,1
0,0,18,2,2,1,2,1,1,2,NA,2,18,1,30,1,1,NA,1,1
0,0,18,2,2,1,3,1,1,4,3,1,95,1,35,2,2,1,1,1
0,0,18,2,2,1,2,1,1,3,NA,2,19,1,40,2,2,1,1,1
0,0,19,2,2,1,2,1,1,4,1,1,95,1,34,1,2,1,1,1
0,0,22,2,2,1,3,1,1,3,1,1,95,1,33,1,2,1,1,1
0,0,19,2,2,1,2,1,1,3,3,1,20,1,38,1,2,1,1,1
1,0,15,2,2,1,1,1,1,4,1,1,95,1,47,2,2,1,1,1
0,0,21,2,2,1,3,1,1,4,NA,2,19,1,23,1,1,1,1,1
0,0,20,2,2,1,3,1,1,2,NA,9,21,1,34,1,2,2,1,1
NA,NA,NA,2,2,3,3,1,1,3,1,1,21,3,NA,1,2,1,1,1
0,0,25,2,2,1,4,1,1,4,3,1,95,1,37,1,1,1,1,1
0,0,18,2,2,2,2,1,1,3,1,1,95,3,NA,1,2,1,1,1
NA,NA,NA,2,2,3,3,1,1,3,NA,2,0,3,NA,1,1,1,1,1
1,0,17,2,2,1,2,1,1,3,3,1,95,1,48,2,2,1,1,1
0,0,20,2,2,1,5,1,1,4,1,1,95,1,32,1,1,NA,1,1
0,0,21,2,2,1,3,1,1,1,NA,2,95,1,27,1,1,2,1,1
1,0,16,2,2,1,2,2,1,4,1,1,95,1,44,1,2,1,1,1
0,0,21,2,2,1,2,1,1,3,NA,2,95,1,38,2,2,1,1,1
0,0,23,2,2,1,5,2,1,2,3,1,95,1,39,2,1,1,1,1
0,0,19,2,2,1,2,1,1,4,1,1,95,1,40,2,2,1,1,1
0,0,24,2,2,1,5,1,1,3,NA,2,95,1,38,1,1,1,1,1
1,0,17,2,2,1,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,20,2,2,2,3,1,1,4,NA,2,21,3,NA,1,2,1,1,1
1,0,17,2,2,1,2,1,1,4,3,1,95,1,49,2,2,2,1,1
0,0,19,2,2,1,2,1,1,3,3,1,95,1,43,2,2,2,1,1
0,0,20,2,2,1,2,1,1,3,3,1,95,1,31,2,1,1,1,1
0,0,23,2,2,1,3,1,1,2,NA,2,23,1,34,1,1,1,1,1
NA,NA,NA,2,2,3,3,1,1,4,NA,2,0,3,NA,1,1,NA,1,1
0,0,19,2,2,1,3,1,1,4,NA,2,19,1,28,1,1,NA,1,1
0,0,25,1,2,1,4,1,1,5,3,1,95,1,34,1,2,1,1,1
0,0,23,1,2,1,5,1,1,5,3,1,95,1,29,1,1,NA,1,1
0,0,24,1,2,1,2,1,1,5,1,1,95,1,42,1,1,1,1,1
0,0,24,1,2,1,3,1,1,5,3,1,95,1,43,1,2,1,1,1
0,0,25,1,2,1,5,1,1,5,3,1,25,1,44,1,1,NA,1,1
0,0,23,1,2,1,3,1,6,4,3,1,22,1,34,1,2,1,1,1
0,0,26,1,2,1,5,1,1,5,NA,2,25,1,38,1,1,1,1,1
0,0,26,1,2,1,5,1,1,5,3,1,95,1,39,1,1,NA,1,1
0,0,25,1,2,1,5,1,1,5,3,1,26,1,40,1,1,NA,1,1
0,0,25,1,2,1,2,1,1,5,NA,2,24,1,48,1,2,1,1,1
NA,NA,NA,1,2,3,3,1,1,5,NA,2,0,3,NA,1,1,NA,2,1
0,0,22,1,2,1,5,1,1,5,3,1,95,1,38,1,1,NA,1,1
0,0,25,1,2,1,5,1,1,5,3,1,24,1,31,1,1,NA,1,1
0,0,18,2,2,2,3,1,1,2,3,1,18,3,NA,1,1,1,1,1
NA,NA,NA,2,2,3,3,1,1,2,NA,2,0,3,NA,1,2,1,1,1
0,0,19,2,2,1,5,1,1,1,3,1,19,1,29,1,2,1,1,1
0,0,32,2,2,1,2,1,1,1,3,1,20,1,45,2,2,2,1,1
1,0,17,2,2,1,2,1,1,3,3,1,95,1,49,1,2,2,1,1
0,0,20,2,2,1,2,1,1,4,3,1,20,1,46,1,2,1,1,1
0,0,18,2,2,1,2,1,1,4,1,1,95,1,46,1,2,2,1,1
0,0,21,2,2,2,3,1,1,1,NA,2,95,3,NA,1,2,1,1,1
0,0,30,2,2,2,3,1,1,1,NA,2,30,3,NA,1,2,1,1,1
0,0,22,2,2,1,2,2,1,1,3,1,23,1,35,1,2,1,1,1
0,0,29,2,2,1,2,1,1,1,3,1,29,1,38,1,2,2,1,1
0,0,19,2,2,1,2,1,1,4,3,1,19,1,40,1,2,1,1,1
NA,NA,NA,2,2,3,3,1,1,4,NA,2,0,3,NA,1,1,1,1,1
0,0,28,2,2,1,2,1,1,1,3,1,95,1,37,2,2,2,1,1
1,1,13,2,2,1,1,1,1,1,NA,2,15,2,39,1,2,2,1,1
0,0,22,2,2,1,2,1,1,1,3,1,20,1,43,1,2,2,1,1
0,0,24,2,2,1,3,1,1,4,3,1,24,1,38,1,1,NA,1,1
0,0,21,2,2,1,2,1,1,1,NA,2,20,1,41,1,2,1,1,1
0,0,24,2,2,1,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,24,2,2,1,3,1,1,3,3,1,24,1,33,1,2,1,1,1
0,0,29,2,2,2,3,1,1,1,NA,2,28,3,NA,1,2,1,1,1
1,0,17,2,2,1,2,1,1,2,3,1,18,1,52,1,2,2,1,1
0,0,18,1,2,1,2,1,2,2,3,1,19,1,50,1,2,1,1,1
0,0,18,1,2,1,3,1,1,1,NA,2,95,1,54,1,2,2,1,1
1,0,17,1,2,1,1,1,2,2,NA,2,95,1,48,1,2,1,1,1
0,0,19,1,2,1,2,1,2,1,NA,2,19,1,43,1,2,1,1,1
0,0,21,1,2,1,5,1,1,1,NA,2,21,1,51,1,1,NA,1,1
0,0,20,1,2,1,3,2,2,1,1,1,20,1,35,1,2,1,1,1
0,0,22,1,2,1,3,1,2,2,NA,2,22,1,36,1,1,1,1,1
0,0,25,1,2,1,5,1,1,4,3,1,95,1,36,1,1,NA,1,1
0,0,22,1,2,1,1,1,1,3,3,1,23,1,45,1,2,1,1,1
NA,NA,NA,1,2,3,3,1,1,3,NA,2,0,3,NA,1,1,NA,1,1
NA,NA,NA,1,2,3,3,1,1,2,NA,2,0,3,NA,1,1,NA,1,1
0,0,21,1,2,1,2,1,1,1,3,1,21,1,45,1,2,1,1,1
1,0,17,1,2,1,3,1,2,3,NA,2,18,1,52,1,2,1,1,1
0,0,25,1,2,1,5,1,1,3,1,1,95,1,45,1,1,NA,1,1
0,0,25,1,2,1,5,1,1,5,3,1,24,1,38,1,1,NA,1,1
0,0,21,1,2,1,5,1,1,4,3,1,21,1,38,1,1,NA,1,1
0,0,18,2,2,1,1,2,1,1,3,1,95,1,52,1,2,2,1,1
1,0,17,2,2,2,2,2,1,1,NA,2,16,3,NA,1,2,1,1,1
0,0,20,2,2,1,3,1,1,1,NA,NA,95,1,21,1,2,1,1,1
1,0,17,2,2,1,2,1,2,3,3,1,17,1,50,1,2,1,1,1
0,0,18,2,2,2,2,1,2,1,NA,2,95,3,NA,1,2,1,1,1
NA,NA,NA,2,2,3,3,1,2,1,NA,2,0,3,NA,1,1,1,1,1
0,0,22,2,2,1,1,1,2,1,1,1,21,1,46,1,2,2,1,1
0,0,19,2,2,1,2,1,2,2,NA,NA,19,1,34,1,2,2,1,1
0,0,18,2,2,1,2,1,2,2,1,1,95,1,45,1,2,1,1,1
NA,NA,NA,2,2,3,3,1,2,2,NA,2,0,3,NA,1,1,1,1,1
0,0,18,2,2,1,2,1,2,1,3,1,18,1,39,1,2,1,1,1
0,0,18,2,2,1,2,1,2,2,3,1,19,1,52,1,2,1,1,1
0,0,18,2,2,1,2,1,2,1,3,1,18,1,35,1,2,1,1,1
0,0,21,2,2,1,2,1,2,2,1,1,20,1,27,1,2,1,1,1
0,0,24,2,2,1,1,1,1,1,3,1,95,1,26,1,2,1,1,1
0,0,19,2,2,1,2,1,1,3,3,1,19,1,35,1,2,1,1,1
0,0,26,2,2,1,1,1,1,2,3,1,18,1,33,1,2,2,1,1
0,0,20,2,2,1,3,1,1,1,NA,2,19,1,26,1,1,1,1,1
0,0,21,2,2,2,2,1,1,2,NA,2,20,3,NA,1,2,2,1,1
0,0,23,2,2,1,2,1,1,1,NA,2,23,1,31,1,2,1,1,1
NA,NA,NA,2,2,3,3,1,1,1,NA,2,0,3,NA,1,1,1,1,1
1,0,17,2,2,1,2,1,1,1,NA,NA,17,1,26,1,2,1,1,1
0,0,19,2,2,1,2,1,1,2,3,1,95,1,31,1,2,1,1,1
0,0,18,2,2,1,2,1,1,1,3,1,95,1,49,1,2,2,1,1
0,0,22,2,2,1,5,2,1,1,3,1,22,1,32,1,1,1,1,1
0,0,21,2,2,1,2,2,2,1,NA,2,21,1,27,1,2,1,1,1
0,0,35,2,2,1,0,1,1,1,NA,2,95,1,47,2,2,2,1,1
